"id";"taskname";"tasksequence";"istask";"meanrr";"sdrr";"meanhr";"sdhr";"meannn";"sdnn";"rmssd";"sdsd";"nn50";"pnn50"
"18";"CarFromRight";"1";"0";"860.65673828125";"33.99021632301531";"69.82057316300008";"2.7390927376218914";"860.4910714285714";"34.23717854615458";"20.847766757622793";"20.847766757622793";"2";"3.689292405245713"
"19";"CarFromRight";"2";"1";"932.2467672413793";"32.88252015752116";"64.44025326672127";"2.298570799300073";"932.2231359649123";"33.17431809111417";"20.683110271480743";"20.683110271480743";"0";"0"
"20";"CarFromRight";"3";"0";"933.7284482758621";"24.86692667333666";"64.30259268036335";"1.6852279183344183";"934.2105263157895";"24.81302888171876";"21.849075837557915";"21.849075837557915";"0";"0"
"21";"CarFromRight";"4";"1";"938.7122844827586";"59.56211362613675";"64.17376274277976";"4.12717338001415";"940.3782894736842";"58.712334966441105";"29.22237551513853";"29.22237551513853";"6";"11.193703541757761"
"31";"CarFromRight";"1";"0";"955.5963010204082";"62.131143602874296";"63.04483217614218";"4.046664621985468";"959.9609375";"69.11801210182658";"49.173479476000026";"49.173479476000026";"9";"19.53204476093591"
"32";"CarFromRight";"2";"1";"854.460685483871";"46.671430212033925";"70.42537155631074";"3.8354051908555915";"854.2520491803278";"87.31886065862551";"133.52672538944842";"133.52672538944842";"8";"15.352323838080958"
"33";"CarFromRight";"3";"0";"926.6419491525423";"65.56928421034718";"65.07428949538661";"4.674065177106966";"925.0404094827586";"64.96746982692228";"31.63736750883762";"31.63736750883762";"7";"13.046960320349472"
"34";"CarFromRight";"4";"1";"914.4665948275862";"99.4898842960251";"66.41378224863455";"7.56439135047784";"915.9128289473684";"99.75726848896684";"48.39371490924864";"48.39371490924864";"17";"32.562663673774786"
"44";"CarFromRight";"1";"0";"1115.5598958333333";"29.93225384433461";"53.82351512367678";"1.4802799187170121";"1115.940824468085";"30.13801982906574";"31.218139329014484";"31.218139329014484";"7";"13.346242645415954"
"45";"CarFromRight";"2";"1";"1086.3360969387754";"33.92525181030719";"55.28448253201626";"1.732099069614921";"1087.646484375";"33.00729612148018";"33.88185924116765";"33.88185924116765";"7";"13.408155630377852"
"46";"CarFromRight";"3";"0";"1019.2364386792453";"31.40781455957143";"58.923889868405766";"1.8634409350139338";"1019.0054086538462";"31.668733034413812";"16.059372788203476";"16.059372788203476";"0";"0"
"47";"CarFromRight";"4";"1";"1039.9639423076924";"29.94573919062739";"57.741757797330266";"1.6809415645036212";"1039.5986519607843";"30.12647906933693";"19.741060575770746";"19.741060575770746";"1";"1.886097399248508"
"57";"CarFromRight";"1";"0";"855.52978515625";"18.52560034071402";"70.16421428442204";"1.512708852729963";"854.6626984126984";"17.315874284255546";"13.558901034118666";"13.558901034118666";"0";"0"
"58";"CarFromRight";"2";"1";"890.8171106557377";"54.64296098096954";"67.61561719387709";"4.3437784589822215";"889.84375";"54.56819613713667";"13.59837613665784";"13.59837613665784";"0";"0"
"59";"CarFromRight";"3";"0";"898.9497950819672";"16.45694378234384";"66.7664357538031";"1.2156720591778656";"899.21875";"16.460073635909904";"13.192939199809604";"13.192939199809604";"0";"0"
"60";"CarFromRight";"4";"1";"864.3798828125";"41.02503523711207";"69.57572158342192";"3.4689978481632453";"864.7073412698413";"41.27016106070359";"11.947531568683022";"11.947531568683022";"0";"0"
"70";"CarFromRight";"1";"0";"995.4427083333334";"43.65507042223348";"60.39001079875743";"2.6815554860478534";"994.7670990566038";"43.78689660079486";"28.551207712440856";"28.551207712440856";"4";"7.5868711565533085"
"71";"CarFromRight";"2";"1";"963.0998883928571";"33.544325121496115";"62.37306313052529";"2.1741111219624534";"962.6420454545455";"33.67644688830821";"24.978289183920413";"24.978289183920413";"3";"5.66622399291722"
"72";"CarFromRight";"3";"0";"1000.2948113207547";"73.68644933166442";"60.34982496726233";"5.109894013626541";"999.3990384615385";"74.11339842608217";"35.71770488709991";"35.71770488709991";"6";"11.545399879735418"
"73";"CarFromRight";"4";"1";"974.6791294642857";"27.6313112976841";"61.606471350137895";"1.7164258330769044";"975.1420454545455";"27.66596320470682";"25.079896203461228";"25.079896203461228";"1";"1.864530225782957"
"83";"CarFromRight";"1";"0";"922.6032838983051";"44.75303597140996";"65.18682979983525";"3.224830392028224";"922.6831896551724";"45.13965386924109";"27.939354406840767";"27.939354406840767";"4";"7.474452554744526"
"84";"CarFromRight";"2";"1";"947.0257675438596";"47.978191734092555";"63.52733487160444";"3.4626356070951587";"946.7075892857143";"48.351673018470265";"34.871001878596";"34.871001878596";"4";"7.544945475979958"
"85";"CarFromRight";"3";"0";"915.8501059322034";"38.63125393118501";"65.6275286558556";"2.7678026711997763";"915.5441810344828";"38.89649200117349";"26.27024138661396";"26.27024138661396";"5";"9.415918787700456"
"86";"CarFromRight";"4";"1";"964.2857142857143";"77.38078978296271";"62.640962173675234";"5.345023703658423";"963.4232954545455";"77.82190785622103";"47.013443319117854";"47.013443319117854";"12";"22.646516771102103"
"96";"CarFromRight";"1";"0";"1014.5931603773585";"63.83853865671382";"59.36834290756289";"3.755608010756222";"1013.4465144230769";"63.90788231907208";"55.98780206924847";"55.98780206924847";"23";"43.64391075531836"
"97";"CarFromRight";"2";"1";"1019.0890330188679";"49.31345566286702";"59.011672794642365";"2.8607481324842086";"1018.6298076923077";"49.68000983462235";"61.513254633108126";"61.513254633108126";"23";"43.42182890855457"
"98";"CarFromRight";"3";"0";"963.5653409090909";"64.86524974697123";"62.56438515999173";"4.487248960303083";"976.8518518518518";"64.61919736947952";"59.602171392980765";"59.602171392980765";"22";"41.70616113744076"
"99";"CarFromRight";"4";"1";"1011.4293981481482";"57.05704950344837";"59.50359821578054";"3.285337869820801";"1009.0654481132076";"54.868420604506866";"64.67809296148593";"64.67809296148593";"24";"44.876196041194945"
"109";"CarFromRight";"1";"0";"789.5089285714286";"45.72169131364203";"76.25731241439831";"4.579642874762684";"789.5720108695652";"46.0535846015436";"29.273888040791853";"29.273888040791853";"7";"12.84864128486413"
"110";"CarFromRight";"2";"1";"710.836038961039";"45.31557503059765";"84.76697152548937";"5.760678052843155";"714.0213815789474";"44.30597160728775";"43.420916348719544";"43.420916348719544";"6";"11.056723293982149"
"111";"CarFromRight";"3";"0";"852.1634615384615";"56.502520417359456";"70.72620690885799";"4.881990064280572";"852.47802734375";"56.89179219655107";"40.48441314522533";"40.48441314522533";"12";"21.994701797093146"
"112";"CarFromRight";"4";"1";"748.3411815068494";"50.95172793405273";"80.55931277581334";"5.704360611944066";"747.4500868055555";"50.73323384299028";"26.999690269480638";"26.999690269480638";"4";"7.432677651157727"
"122";"CarFromRight";"1";"0";"793.2518115942029";"34.959871002899156";"75.78056843947243";"3.286163755846678";"792.2794117647059";"34.266846005187254";"20.128462710237596";"20.128462710237596";"0";"0"
"123";"CarFromRight";"2";"1";"998.2954545454545";"25.85396368928698";"60.14262742946679";"1.5811044633226636";"997.902199074074";"25.93015712603924";"24.815754963894733";"24.815754963894733";"3";"5.567234505255527"
"124";"CarFromRight";"3";"0";"874.4959677419355";"26.088962812973786";"68.67178308044885";"2.0744454248322315";"874.295594262295";"26.257325102569148";"20.859765133679996";"20.859765133679996";"0";"0"
"125";"CarFromRight";"4";"1";"969.9358258928571";"30.51260359212684";"61.919535324319035";"1.9359794415462064";"970.4545454545455";"30.543626430571457";"19.320331045186617";"19.320331045186617";"1";"1.873536299765808"
"135";"CarFromRight";"1";"0";"876.953125";"27.473801528506506";"68.48446930169503";"2.1368126282657602";"876.0886270491803";"26.838061570068685";"23.301471573142294";"23.301471573142294";"3";"5.613624735033989"
"136";"CarFromRight";"2";"1";"870.42236328125";"27.476776467509712";"69.001116672875";"2.2247204182593254";"870.5357142857143";"27.68238915156755";"22.858050455804864";"22.858050455804864";"1";"1.8233618233618232"
"137";"CarFromRight";"3";"0";"914.1276041666666";"64.00664997574191";"65.94908297606129";"4.552995791931753";"913.0693855932203";"64.02451540725876";"30.693626102569787";"30.693626102569787";"6";"11.1376984990211"
"138";"CarFromRight";"4";"1";"947.9166666666666";"24.15130176903798";"63.33745821667544";"1.6287667475777599";"947.5446428571429";"24.204508537942093";"23.235397571035683";"23.235397571035683";"1";"1.884570082449941"
"148";"CarFromRight";"1";"0";"1050.6280637254902";"49.724342573151304";"57.23754826274324";"2.782080902018915";"1049.6875";"49.76877738269614";"39.30885327088465";"39.30885327088465";"10";"19.053289669544508"
"149";"CarFromRight";"2";"1";"1126.3297872340424";"51.43855401366029";"53.38570931732837";"2.589669421311792";"1127.632472826087";"51.21710884970818";"45.82519458989115";"45.82519458989115";"17";"32.77355222531817"
"150";"CarFromRight";"3";"0";"1146.1447010869565";"43.86746451131773";"52.42426009927239";"2.0021967876296705";"1145.7465277777778";"44.2790141171333";"51.07745235450755";"51.07745235450755";"15";"29.093113114629897"
"151";"CarFromRight";"4";"1";"1120.361328125";"92.34266240454907";"53.926340431761496";"4.635212555097782";"1122.340425531915";"92.30626037582945";"61.483324030435455";"61.483324030435455";"21";"39.81042654028436"
"161";"CarFromRight";"1";"0";"965.0530133928571";"30.635104965338652";"62.23402600755527";"1.9670982062864388";"965.0568181818181";"30.917448778870934";"22.25000975343107";"22.25000975343107";"1";"1.8840153076243746"
"162";"CarFromRight";"2";"1";"917.5052966101695";"39.12363713635128";"65.50998135609187";"2.754511346278782";"915.4094827586207";"35.969603647661636";"21.48281742759066";"21.48281742759066";"1";"1.883460859329017"
"163";"CarFromRight";"3";"0";"1004.9913194444445";"63.01114259495115";"59.94918588529255";"4.026891637715279";"1004.6432783018868";"63.56171065958452";"30.335166981067218";"30.335166981067218";"5";"9.390360208348616"
"164";"CarFromRight";"4";"1";"956.0718201754386";"25.617980014121258";"62.801345461625786";"1.6934173944978703";"955.6361607142857";"25.635873821322967";"19.925008109243244";"19.925008109243244";"0";"0"
"174";"CarFromRight";"1";"0";"802.8409090909091";"49.89349633268301";"75.01954404012997";"4.677479904642621";"802.9513888888889";"50.35519900393235";"35.92580177731821";"35.92580177731821";"9";"20.756756756756754"
"175";"CarFromRight";"2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"176";"CarFromRight";"3";"0";"922.9403409090909";"62.14068283557161";"65.2941637405035";"4.440176297821654";"932.4776785714286";"89.38523332086733";"98.90992168342807";"98.90992168342807";"9";"45.960502692998205"
"177";"CarFromRight";"4";"1";"878.90625";"67.01183908734973";"68.65933631465079";"5.260821174456192";"883.1326844262295";"70.34972640828553";"57.61994608509243";"57.61994608509243";"23";"42.69451091291422"
"187";"CarFromRight";"1";"0";"856.4903846153846";"85.07949288010877";"70.7291801089603";"6.968615943602414";"835.44921875";"81.32550244597495";"73.81462395973755";"73.81462395973755";"24";"44.88603156049094"
"188";"CarFromRight";"2";"1";"850.9954637096774";"77.42981805538386";"71.0538221729941";"6.186888267194728";"871.1577868852459";"98.03440274693153";"110.49118886026709";"110.49118886026709";"25";"47.04498676859747"
"189";"CarFromRight";"3";"0";"830.1964962121212";"83.18138229635112";"72.96495550446745";"7.088414650456277";"834.0144230769231";"91.39112840279508";"83.9147944868165";"83.9147944868165";"30";"55.33938607868569"
"190";"CarFromRight";"4";"1";"857.6617324561404";"69.9707154651026";"70.41945723196466";"5.809758534114476";"874.9302455357143";"79.31792037478453";"90.13662737455971";"90.13662737455971";"21";"42.86055967471897"
"200";"CarFromRight";"1";"0";"701.85546875";"19.593206715132734";"85.55344709645483";"2.3865596661564905";"701.8888449367089";"19.716115337390423";"14.18107946609559";"14.18107946609559";"0";"0"
"201";"CarFromRight";"2";"1";"762.2003424657535";"27.1566734537854";"78.8232419972854";"2.959388442783435";"761.9357638888889";"27.25233783949763";"20.799492945746923";"20.799492945746923";"1";"1.8228424950156652"
"202";"CarFromRight";"3";"0";"749.683277027027";"25.576258943008206";"80.12398455361152";"2.682499649109584";"749.5184075342465";"25.71363388871812";"18.716740249303452";"18.716740249303452";"0";"0"
"203";"CarFromRight";"4";"1";"807.6313405797101";"29.63125505006257";"74.38874396049287";"2.696500573058059";"808.1341911764706";"29.55348140476872";"24.719117942616954";"24.719117942616954";"3";"5.459198180267273"
"213";"CarFromRight";"1";"0";"862.60986328125";"36.19533841973722";"69.67552805747218";"2.888781079807328";"863.219246031746";"36.153611899142454";"24.71525402463054";"24.71525402463054";"4";"7.355265048125268"
"214";"CarFromRight";"2";"1";"839.7216796875";"37.25329593468156";"71.59300617043026";"3.226696889259696";"839.3477182539683";"37.43123672467816";"22.130474622249935";"22.130474622249935";"2";"3.7822264903597547"
"215";"CarFromRight";"3";"0";"842.6081730769231";"37.61175083900817";"71.35005681479969";"3.2496667433905273";"842.28515625";"37.81810043957965";"22.391074383637143";"22.391074383637143";"0";"0"
"216";"CarFromRight";"4";"1";"835.4567307692307";"43.964338829948396";"72.01555207556113";"3.8392032134924636";"835.0830078125";"44.20770156112392";"33.09444017484071";"33.09444017484071";"9";"16.839643326998978"
"226";"CarFromRight";"1";"0";"1110.123005319149";"25.919301339083606";"54.076655157211036";"1.2516483965633782";"1108.780570652174";"24.49810038087211";"18.597469865997006";"18.597469865997006";"1";"1.960634142605499"
"227";"CarFromRight";"2";"1";"1296.779725609756";"46.95214846697662";"46.33090425670261";"1.770835820995902";"1297.65625";"47.209344472560154";"31.14967871382238";"31.14967871382238";"4";"7.706201083684528"
"228";"CarFromRight";"3";"0";"1212.8452034883721";"23.41225222794018";"49.48858152790386";"0.9622538755043345";"1211.6815476190477";"22.402152415250008";"21.791817016301124";"21.791817016301124";"1";"1.9649984648449494"
"229";"CarFromRight";"4";"1";"1250.186011904762";"69.33685605150092";"48.141292679091784";"2.746256952015595";"1249.3330792682927";"69.97478815286884";"38.412561777936006";"38.412561777936006";"10";"19.52261114924121"
"239";"CarFromRight";"1";"0";"946.7516447368421";"54.919348594685765";"63.588798749320496";"3.7713148164618353";"947.3353794642857";"55.23765014273226";"45.639494117435774";"45.639494117435774";"12";"22.61983653633753"
"240";"CarFromRight";"2";"1";"910.0238347457627";"46.344236596641146";"66.10443736358695";"3.4449710499555284";"908.4725215517242";"45.17731690694691";"32.722961585288715";"32.722961585288715";"7";"13.284898806434873"
"241";"CarFromRight";"3";"0";"974.4698660714286";"84.1430823561321";"62.075883506913236";"5.988119841331884";"973.1534090909091";"84.33458335682009";"48.60626680971378";"48.60626680971378";"20";"37.36680776528974"
"242";"CarFromRight";"4";"1";"913.6652542372881";"33.2857816501815";"65.755410137559";"2.399579227594671";"912.3787715517242";"32.06275920134907";"30.469277154683986";"30.469277154683986";"8";"15.117738244629809"
"252";"CarFromRight";"1";"0";"640.3586647727273";"21.500046975853728";"93.80274024773642";"3.17565752663226";"640.0862068965517";"21.471342619975363";"12.996585950405555";"12.996585950405555";"1";"1.7957351290684627"
"253";"CarFromRight";"2";"1";"753.6423141891892";"33.486502765325596";"79.76920153881612";"3.5597959335993186";"753.3176369863014";"33.600759529409395";"19.142175036444215";"19.142175036444215";"1";"1.8184401193351327"
"254";"CarFromRight";"3";"0";"674.0869728915662";"32.98350729143159";"89.21889889789222";"4.3408694857159285";"673.6852134146342";"32.98151421934423";"11.894261810802709";"11.894261810802709";"0";"0"
"255";"CarFromRight";"4";"1";"779.5444542253521";"35.37094904476467";"77.12110333809005";"3.42531203598783";"779.7991071428571";"35.56072321288103";"20.362735747761207";"20.362735747761207";"2";"3.66394733075712"
"265";"CarFromRight";"1";"0";"687.596450617284";"56.84223047153217";"87.84020479198341";"7.130664879475105";"687.5";"57.19418970694643";"31.767982618353837";"31.767982618353837";"7";"12.727272727272727"
"266";"CarFromRight";"2";"1";"687.6929012345679";"28.730868630427334";"87.39754991899567";"3.6232422675089455";"686.71875";"27.533109024650507";"23.038534682150097";"23.038534682150097";"3";"5.460750853242321"
"267";"CarFromRight";"3";"0";"706.25";"32.172163222760794";"85.12945522921679";"3.8681996484829386";"707.0806962025316";"31.502471161684156";"25.81658539059664";"25.81658539059664";"6";"10.741258741258742"
"268";"CarFromRight";"4";"1";"693.8657407407408";"36.33255834657043";"86.69545068589208";"4.3346209762119745";"693.994140625";"36.543289911056";"27.93080261062851";"27.93080261062851";"4";"7.204671779356926"
"278";"CarFromRight";"1";"0";"831.1567164179105";"33.1094859380682";"72.30109697672063";"2.871065911661347";"831.735321969697";"33.020109339373235";"27.102299356487336";"27.102299356487336";"4";"7.2867003486799975"
"279";"CarFromRight";"2";"1";"845.2296401515151";"35.204728537953784";"71.10320512710248";"2.8472269222747695";"845.4927884615385";"35.413223490481336";"25.656845030116507";"25.656845030116507";"4";"7.278413533300164"
"280";"CarFromRight";"3";"0";"807.0427389705883";"45.71968933128611";"74.58130289527328";"4.24484630082504";"814.0741604477612";"57.038464113005766";"38.97658639251836";"38.97658639251836";"8";"14.667335099906897"
"281";"CarFromRight";"4";"1";"819.2047574626865";"55.783317189537094";"73.59108235698764";"5.227879763116901";"819.4247159090909";"56.18149647519269";"27.693504894493692";"27.693504894493692";"3";"5.5471289274106175"
"291";"CarFromRight";"1";"0";"822.4158653846154";"65.48096216721238";"73.37952152773319";"5.421206566883046";"820.556640625";"64.24611266182957";"21.116243151337052";"21.116243151337052";"1";"1.9041951800059507"
"292";"CarFromRight";"2";"1";"1052.389705882353";"39.180886778973814";"57.08971555597876";"2.1016092193919835";"1052.421875";"39.577992123639916";"37.01169508658578";"37.01169508658578";"9";"17.103407319426918"
"293";"CarFromRight";"3";"0";"836.5985576923077";"44.25115593930167";"71.91328071215767";"3.736823384543589";"835.3271484375";"43.3878748906103";"21.72122109671875";"21.72122109671875";"1";"1.8705246237030542"
"294";"CarFromRight";"4";"1";"1135.6382978723404";"54.106373072182464";"52.95086170938511";"2.516498374003764";"1133.2370923913043";"52.110853802557784";"40.67421564795551";"40.67421564795551";"11";"21.10153615586362"
"304";"CarFromRight";"1";"0";"1128.407579787234";"84.74663173993333";"53.50339951512181";"4.525037458166625";"1127.8872282608695";"85.60714115214898";"45.41266467459515";"45.41266467459515";"11";"21.201626261105254"
"305";"CarFromRight";"2";"1";"1104.6376329787233";"32.43687212703261";"54.36270387096184";"1.6105216000188967";"1104.4497282608695";"32.76942839636536";"29.4512714012957";"29.4512714012957";"3";"5.904966938336152"
"306";"CarFromRight";"3";"0";"1107.8287760416667";"43.72698672351194";"54.2435284246684";"2.163204003285393";"1108.2114361702127";"44.11841205360532";"32.86421907455637";"32.86421907455637";"7";"13.439328033598319"
"307";"CarFromRight";"4";"1";"1119.431515957447";"33.90497307647235";"53.647570336760054";"1.6525950838774448";"1119.140625";"34.22027599971292";"25.442321836880158";"25.442321836880158";"1";"1.9424842552545716"
"317";"CarFromRight";"1";"0";"971.8299278846154";"56.31196662138504";"61.93950407506126";"3.531208444222141";"974.188112745098";"57.34650895617609";"66.55085358792365";"66.55085358792365";"24";"48.30568440915166"
"318";"CarFromRight";"2";"1";"1094.8893229166667";"96.78621187668583";"55.21501997401984";"4.824990802928535";"1104.720744680851";"85.11774867668115";"102.26716506836847";"102.26716506836847";"34";"65.48299729160398"
"319";"CarFromRight";"3";"0";"1107.063137755102";"93.29764989878136";"54.57409538966876";"4.581105845693239";"1103.271484375";"95.57423627285431";"93.23606917076081";"93.23606917076081";"28";"52.873054510584936"
"320";"CarFromRight";"4";"1";"1187.4131944444443";"69.58115193743221";"50.70134943280458";"2.9980277942938485";"1191.495028409091";"70.39566623605097";"96.9999750649917";"96.9999750649917";"28";"53.4088368973996"
"330";"CarFromRight";"1";"0";"1244.233630952381";"41.77187442585628";"48.274955222342065";"1.6032018142310176";"1243.3307926829268";"41.873869490109165";"38.258323810908294";"38.258323810908294";"12";"23.54022988505747"
"331";"CarFromRight";"2";"1";"1231.6497093023256";"38.78748880100241";"48.76299448736139";"1.556303337722819";"1231.0267857142858";"39.03935507699841";"37.85284017781809";"37.85284017781809";"10";"19.34119069205198"
"332";"CarFromRight";"3";"0";"1281.54296875";"51.225310504408235";"46.895104912515066";"1.9675418453730278";"1281.8509615384614";"51.85741689442599";"49.04761523078673";"49.04761523078673";"13";"26.004063134864825"
"333";"CarFromRight";"4";"1";"1289.35546875";"35.882015199799994";"46.57014780670946";"1.300947688869426";"1289.5633012820513";"36.326682368907726";"42.54614247272261";"42.54614247272261";"9";"17.89514563106796"
"343";"CarFromRight";"1";"0";"703.759765625";"28.423959859768328";"85.39425468972087";"3.4619217567608325";"703.6689082278481";"28.593890779649993";"19.720636287730393";"19.720636287730393";"1";"1.7988897477338204"
"344";"CarFromRight";"2";"1";"762.6284246575342";"34.1937629001043";"78.82839480888998";"3.4673729967153726";"762.3155381944445";"34.32832665271946";"24.622514586895186";"24.622514586895186";"4";"7.287737527578109"
"345";"CarFromRight";"3";"0";"752.6921452702703";"34.46224284012765";"79.87898154184165";"3.6592139243605533";"752.6755136986301";"34.70043968100932";"24.342342572708226";"24.342342572708226";"2";"3.63998293757998"
"346";"CarFromRight";"4";"1";"750.5729166666666";"33.19345629627104";"80.09496678580165";"3.5829099418614163";"751.2668918918919";"32.86767181152432";"19.996596791468846";"19.996596791468846";"1";"1.7987633501967397"
"356";"CarFromRight";"1";"0";"898.5655737704918";"36.58113071665569";"66.88392159919059";"2.7709582150829593";"899.7395833333334";"35.71216740148946";"36.505987444611655";"36.505987444611655";"10";"18.523878437047756"
"357";"CarFromRight";"2";"1";"889.7925204918033";"46.5107087638225";"67.61370441876105";"3.5493511347962103";"888.671875";"46.06523823732196";"54.064436442737126";"54.064436442737126";"23";"43.13553113553114"
"358";"CarFromRight";"3";"0";"925.6488347457627";"60.01757003514662";"65.08852302009922";"4.231394378343989";"926.4547413793103";"60.218864847648845";"45.359973996398494";"45.359973996398494";"14";"26.054085489968017"
"359";"CarFromRight";"4";"1";"934.2672413793103";"39.17293825727472";"64.3342552092603";"2.7422305146837878";"933.6622807017544";"39.24685312049571";"43.6138916363387";"43.6138916363387";"11";"20.669406928948913"
"369";"CarFromRight";"1";"0";"806.640625";"26.89022883997515";"74.46406099952665";"2.4828487855245847";"806.611473880597";"27.09209423999862";"27.199633743077786";"27.199633743077786";"4";"7.401517889410915"
"370";"CarFromRight";"2";"1";"926.7578125";"26.684363791454988";"64.79554193530285";"1.8980548446849868";"927.5688559322034";"26.156913524406573";"30.530338119036866";"30.530338119036866";"5";"9.136331192005711"
"371";"CarFromRight";"3";"0";"886.3407258064516";"29.501799332584124";"67.7677973106294";"2.254278828390531";"886.2064549180328";"29.7275241597016";"30.76611038426995";"30.76611038426995";"6";"11.09906785172339"
"372";"CarFromRight";"4";"1";"925.1191737288135";"30.22421124973572";"64.92513339604386";"2.1382775831535747";"926.2526939655172";"29.195755554931957";"30.15576708548888";"30.15576708548888";"6";"11.168472333309095"
"382";"CarFromRight";"1";"0";"1048.330269607843";"28.905835980076894";"57.275451151686596";"1.539248834596714";"1048.75";"29.041885655876058";"32.70584433502813";"32.70584433502813";"6";"11.442193087008343"
"383";"CarFromRight";"2";"1";"950.4045758928571";"53.797133278577206";"63.326819189043654";"3.5291577307972615";"949.1477272727273";"53.45677664773144";"36.8016142904192";"36.8016142904192";"8";"15.32475306794373"
"384";"CarFromRight";"3";"0";"1067.421875";"80.240063828439";"56.53281099374346";"4.400198455676258";"1067.123724489796";"81.04360126472889";"58.9399494674806";"58.9399494674806";"19";"36.33647093978784"
"385";"CarFromRight";"4";"1";"1038.6029411764705";"57.20034360354813";"57.94082500132226";"3.1719847523561118";"1039.921875";"56.99230524852854";"41.62886585169255";"41.62886585169255";"13";"25.001878145894374"
"395";"CarFromRight";"1";"0";"745.777027027027";"23.084860992664204";"80.53193076730359";"2.5882735622908055";"745.558647260274";"23.167526672767536";"16.269529947395572";"16.269529947395572";"0";"0"
"396";"CarFromRight";"2";"1";"805.1403985507246";"25.017014329271056";"74.59214990270365";"2.319523399213632";"804.4577205882352";"24.546989831586938";"21.100658763567782";"21.100658763567782";"1";"1.828049128820337"
"397";"CarFromRight";"3";"0";"814.1659007352941";"22.880072215001714";"73.75245944462415";"2.0748852409390968";"814.482276119403";"22.902401868801945";"19.719734463731395";"19.719734463731395";"1";"1.8324982104509664"
"398";"CarFromRight";"4";"1";"787.6674107142857";"45.53506312045831";"76.41845474111491";"4.292636385133548";"787.9302536231884";"45.81513506615016";"24.994254854571963";"24.994254854571963";"4";"7.35737893375485"
"408";"CarFromRight";"1";"0";"1011.2765330188679";"58.310917831739694";"59.52408538113033";"3.420724955693067";"1010.8924278846154";"58.81207557431269";"73.48547726192564";"73.48547726192564";"31";"58.973025191350224"
"409";"CarFromRight";"2";"1";"994.4602272727273";"59.37314825771864";"60.5528960199236";"3.7405676237430048";"996.3831018518518";"58.176342707918195";"71.04570543813912";"71.04570543813912";"30";"55.757223754900544"
"410";"CarFromRight";"3";"0";"981.7940848214286";"81.93574251304658";"61.57992939584386";"5.733879772427332";"982.1732954545455";"82.64131761826575";"61.88663874122992";"61.88663874122992";"23";"42.577192855593324"
"411";"CarFromRight";"4";"1";"979.3526785714286";"63.57698802276715";"61.51716083250843";"3.9664985166296356";"980.5397727272727";"63.53353216788346";"73.53985614607193";"73.53985614607193";"34";"63.045052875561346"
"421";"CarFromRight";"1";"0";"926.4433262711865";"58.598924620521686";"65.0271117365792";"4.24859105003302";"926.3200431034483";"59.10299662619044";"58.141990183326804";"58.141990183326804";"28";"52.11574814599389"
"422";"CarFromRight";"2";"1";"923.2653601694915";"48.414262839982875";"65.15894879121385";"3.3470772044427255";"922.7505387931035";"48.67392374682614";"56.165415204835604";"56.165415204835604";"22";"41.1064885774761"
"423";"CarFromRight";"3";"0";"927.8690732758621";"67.79347736689448";"65.01818519526554";"4.956687179895637";"934.827302631579";"69.99851573513669";"62.752350486889846";"62.752350486889846";"22";"41.28729565281138"
"424";"CarFromRight";"4";"1";"940.8103813559322";"56.88887130260909";"64.00515678015594";"3.887224663598608";"940.1266163793103";"57.14064367885059";"57.95983847659992";"57.95983847659992";"23";"42.18067196790601"
"9";"SideWind";"1";"1";"1062.3282967032967";"56.55273979127695";"56.634327737937866";"2.9432657018343975";"1061.2847222222222";"55.981519158393006";"53.30631957833292";"53.30631957833292";"34";"35.59627024374284"
"10";"SideWind";"2";"0";"998.6190025252525";"77.83610714718742";"60.47525998460086";"5.107190449938532";"998.6846301020408";"78.23354226470765";"41.933027622310476";"41.933027622310476";"18";"18.391538615046894"
"11";"SideWind";"3";"1";"998.6307989690722";"41.00415745689124";"60.18417633461744";"2.5109698385707335";"998.779296875";"41.193175776093646";"39.10154298825687";"39.10154298825687";"17";"17.72997637089546"
"12";"SideWind";"4";"0";"1010.3635204081633";"80.35458595179317";"59.803595065691894";"5.350129591763757";"1009.4635953608248";"80.27406131656592";"46.416691248742836";"46.416691248742836";"28";"28.595364423345433"
"22";"SideWind";"1";"1";"947.109375";"43.12600357033867";"63.48346013127013";"2.9510645656533336";"947.2853535353536";"43.30937337937416";"24.034436905533514";"24.034436905533514";"4";"4.265244918360547"
"23";"SideWind";"2";"0";"912.7478966346154";"50.565233745947374";"65.92447570508692";"3.4523358808109834";"911.2181432038835";"48.33372302851609";"23.21947200537371";"23.21947200537371";"4";"4.261872060598494"
"24";"SideWind";"3";"1";"901.4136904761905";"60.08841775699448";"66.86181064277676";"4.548564572345458";"900.5408653846154";"59.70682032352365";"28.67397576858548";"28.67397576858548";"8";"8.541875208541876"
"25";"SideWind";"4";"0";"886.2765330188679";"64.94322537556202";"68.06418612932733";"5.04340997460989";"886.3839285714286";"65.24524692256468";"24.189168503622334";"24.189168503622334";"6";"6.446738856711155"
"35";"SideWind";"1";"1";"906.4820544554456";"84.03036855089655";"66.7333978974833";"5.982535033752874";"906.09375";"84.36257741509968";"43.59195671703466";"43.59195671703466";"14";"15.450939817209864"
